,id,timestamp,intensity,velocity,lat,long,tweet count,weather,target
0,6641,2023-05-11 09:30:00,5520,80,-3.674075946,40.48063978,9,partly-cloudy-night,1
1,6641,2023-05-11 09:45:00,5640,80,-3.674075946,40.48063978,32,partly-cloudy-night,1
2,6641,2023-05-11 09:50:00,5880,78,-3.674075946,40.48063978,51,partly-cloudy-night,1
3,6641,2023-05-11 09:55:00,5580,80,-3.674075946,40.48063978,32,partly-cloudy-night,1
4,6641,2023-05-11 10:00:00,4980,78,-3.674075946,40.48063978,55,partly-cloudy-night,1
5,6641,2023-05-11 10:05:00,5220,76,-3.674075946,40.48063978,57,partly-cloudy-night,1
6,6641,2023-05-11 10:10:00,5280,76,-3.674075946,40.48063978,57,partly-cloudy-night,0
7,6641,2023-05-11 10:15:00,4440,85,-3.674075946,40.48063978,44,partly-cloudy-night,0
8,6641,2023-05-11 10:20:00,4320,84,-3.674075946,40.48063978,43,partly-cloudy-night,0
9,6641,2023-05-11 10:25:00,4320,88,-3.674075946,40.48063978,45,partly-cloudy-night,0
10,6641,2023-05-11 10:30:00,4380,88,-3.674075946,40.48063978,47,partly-cloudy-night,0
11,6641,2023-05-11 10:35:00,3720,84,-3.674075946,40.48063978,50,partly-cloudy-night,0
12,6641,2023-05-11 10:40:00,4200,85,-3.674075946,40.48063978,52,clear-night,0
13,6641,2023-05-11 10:45:00,4080,87,-3.674075946,40.48063978,65,clear-night,0
14,6641,2023-05-11 10:50:00,4500,85,-3.674075946,40.48063978,50,clear-night,0
15,6641,2023-05-11 10:55:00,3120,91,-3.674075946,40.48063978,52,clear-night,0
16,6641,2023-05-11 11:00:00,4380,83,-3.674075946,40.48063978,50,clear-night,1
17,6641,2023-05-11 11:05:00,3900,86,-3.674075946,40.48063978,52,clear-night,1
18,6641,2023-05-11 11:10:00,3480,90,-3.674075946,40.48063978,53,clear-night,0
19,6641,2023-05-11 11:15:00,3720,86,-3.674075946,40.48063978,71,clear-night,0
20,6641,2023-05-11 11:20:00,3660,89,-3.674075946,40.48063978,62,clear-night,0
21,6641,2023-05-11 11:25:00,4200,86,-3.674075946,40.48063978,64,clear-night,0
22,6641,2023-05-11 11:30:00,4560,80,-3.674075946,40.48063978,47,clear-night,0
23,6641,2023-05-11 11:35:00,4200,85,-3.674075946,40.48063978,68,clear-night,0
24,6641,2023-05-11 11:40:00,3840,85,-3.674075946,40.48063978,58,clear-night,0
25,6641,2023-05-11 11:45:00,3780,88,-3.674075946,40.48063978,58,clear-night,0
26,6641,2023-05-11 11:50:00,4200,90,-3.674075946,40.48063978,62,clear-night,0
27,6641,2023-05-11 11:55:00,4740,87,-3.674075946,40.48063978,58,clear-night,0
28,6641,2023-05-11 12:00:00,2580,88,-3.674075946,40.48063978,53,clear-night,0
29,6641,2023-05-11 12:05:00,4140,82,-3.674075946,40.48063978,49,partly-cloudy-night,0
30,6641,2023-05-11 12:10:00,4200,89,-3.674075946,40.48063978,59,partly-cloudy-night,0
31,6641,2023-05-11 12:15:00,3780,87,-3.674075946,40.48063978,52,partly-cloudy-night,0
32,6641,2023-05-11 12:20:00,4500,75,-3.674075946,40.48063978,54,partly-cloudy-night,0
33,6641,2023-05-11 12:25:00,3480,86,-3.674075946,40.48063978,44,partly-cloudy-night,0
34,6641,2023-05-11 12:30:00,3480,86,-3.674075946,40.48063978,45,partly-cloudy-night,0
35,6641,2023-05-11 12:35:00,4440,85,-3.674075946,40.48063978,60,partly-cloudy-night,0
36,6641,2023-05-11 12:40:00,4500,79,-3.674075946,40.48063978,52,partly-cloudy-night,0
37,6641,2023-05-11 12:45:00,3900,85,-3.674075946,40.48063978,65,partly-cloudy-night,0
38,6641,2023-05-11 12:50:00,5040,86,-3.674075946,40.48063978,52,partly-cloudy-night,0
39,6641,2023-05-11 12:55:00,4800,80,-3.674075946,40.48063978,55,partly-cloudy-night,0
40,6641,2023-05-11 13:00:00,4800,83,-3.674075946,40.48063978,55,clear-night,0
41,6641,2023-05-11 13:05:00,4500,84,-3.674075946,40.48063978,68,clear-night,0
42,6641,2023-05-11 13:10:00,5520,81,-3.674075946,40.48063978,52,clear-night,0
43,6641,2023-05-11 13:15:00,4440,83,-3.674075946,40.48063978,48,clear-night,0
44,6641,2023-05-11 13:20:00,4620,84,-3.674075946,40.48063978,61,clear-night,0
45,6641,2023-05-11 13:25:00,3960,86,-3.674075946,40.48063978,62,clear-night,0
46,6641,2023-05-11 13:30:00,4560,85,-3.674075946,40.48063978,65,clear-night,0
47,6641,2023-05-11 13:35:00,4860,84,-3.674075946,40.48063978,72,clear-night,0
48,6641,2023-05-11 13:40:00,4320,87,-3.674075946,40.48063978,48,clear-night,0
49,6641,2023-05-11 13:45:00,4560,86,-3.674075946,40.48063978,63,clear-night,0
50,6641,2023-05-11 13:50:00,5400,77,-3.674075946,40.48063978,57,clear-night,0
51,6641,2023-05-11 13:55:00,4320,89,-3.674075946,40.48063978,41,clear-night,0
52,6641,2023-05-11 14:00:00,5520,80,-3.674075946,40.48063978,63,clear-night,0
53,6641,2023-05-11 14:05:00,5040,83,-3.674075946,40.48063978,38,clear-night,0
54,6641,2023-05-11 14:10:00,5220,82,-3.674075946,40.48063978,71,clear-night,0
55,6641,2023-05-11 14:15:00,4980,75,-3.674075946,40.48063978,64,clear-night,1
56,6641,2023-05-11 14:20:00,5940,76,-3.674075946,40.48063978,55,clear-night,0
57,6641,2023-05-11 14:25:00,4860,85,-3.674075946,40.48063978,48,clear-day,1
58,6641,2023-05-11 14:30:00,4740,87,-3.674075946,40.48063978,48,clear-day,1
59,6641,2023-05-11 14:35:00,4680,83,-3.674075946,40.48063978,66,clear-day,1
60,6641,2023-05-11 14:40:00,4140,88,-3.674075946,40.48063978,65,clear-day,1
61,6641,2023-05-11 14:45:00,4500,87,-3.674075946,40.48063978,56,clear-day,1
62,6641,2023-05-11 14:50:00,3480,90,-3.674075946,40.48063978,63,clear-day,0
63,6641,2023-05-11 14:55:00,3720,89,-3.674075946,40.48063978,58,clear-day,1
64,6641,2023-05-11 15:00:00,4440,72,-3.674075946,40.48063978,53,clear-day,1
65,6641,2023-05-11 15:05:00,3780,55,-3.674075946,40.48063978,62,clear-day,1
66,6641,2023-05-11 15:10:00,660,28,-3.674075946,40.48063978,50,clear-day,1
67,6641,2023-05-11 15:15:00,1920,25,-3.674075946,40.48063978,33,clear-day,1
68,6641,2023-05-11 15:20:00,660,19,-3.674075946,40.48063978,40,clear-day,1
69,6641,2023-05-11 15:25:00,3460,63,-3.674075946,40.48063978,54,clear-day,1
70,6641,2023-05-11 15:30:00,360,22,-3.674075946,40.48063978,47,clear-day,1
71,6641,2023-05-11 15:35:00,300,19,-3.674075946,40.48063978,45,clear-day,1
72,6641,2023-05-11 15:40:00,1020,20,-3.674075946,40.48063978,35,clear-day,1
73,6641,2023-05-11 15:45:00,720,26,-3.674075946,40.48063978,48,clear-day,1
74,6641,2023-05-11 15:50:00,2220,33,-3.674075946,40.48063978,63,clear-day,1
75,6641,2023-05-11 15:55:00,960,18,-3.674075946,40.48063978,37,clear-day,1
76,6641,2023-05-11 16:00:00,2280,26,-3.674075946,40.48063978,61,clear-day,1
77,6641,2023-05-11 16:05:00,1020,21,-3.674075946,40.48063978,41,clear-day,1
78,6641,2023-05-11 16:10:00,1620,19,-3.674075946,40.48063978,36,clear-day,1
79,6641,2023-05-11 16:15:00,5340,75,-3.674075946,40.48063978,49,clear-day,0
80,6641,2023-05-11 16:20:00,5280,74,-3.674075946,40.48063978,58,clear-day,0
81,6641,2023-05-11 16:25:00,5880,69,-3.674075946,40.48063978,61,clear-day,1
82,6641,2023-05-11 16:30:00,2040,32,-3.674075946,40.48063978,63,clear-day,1
83,6641,2023-05-11 16:35:00,1140,24,-3.674075946,40.48063978,40,clear-day,1
84,6641,2023-05-11 16:40:00,1620,27,-3.674075946,40.48063978,57,clear-day,1
85,6641,2023-05-11 16:45:00,1319,22,-3.674075946,40.48063978,52,clear-day,1
86,6641,2023-05-11 16:50:00,780,27,-3.674075946,40.48063978,55,clear-day,1
87,6641,2023-05-11 16:55:00,1259,24,-3.674075946,40.48063978,58,clear-day,1
88,6641,2023-05-11 17:00:00,660,15,-3.674075946,40.48063978,40,clear-day,1
89,6641,2023-05-11 17:05:00,480,17,-3.674075946,40.48063978,47,clear-day,1
90,6641,2023-05-11 17:10:00,3540,29,-3.674075946,40.48063978,65,clear-day,1
91,6641,2023-05-11 17:15:00,3420,25,-3.674075946,40.48063978,58,clear-day,1
92,6641,2023-05-11 17:20:00,3060,28,-3.674075946,40.48063978,63,clear-day,1
93,6641,2023-05-11 17:25:00,3360,30,-3.674075946,40.48063978,65,clear-day,1
94,6641,2023-05-11 17:30:00,3660,28,-3.674075946,40.48063978,57,clear-day,1
95,6641,2023-05-11 17:35:00,3840,32,-3.674075946,40.48063978,53,clear-day,1
96,6641,2023-05-11 17:40:00,3720,33,-3.674075946,40.48063978,55,clear-day,1
97,6641,2023-05-11 17:45:00,4200,32,-3.674075946,40.48063978,63,clear-day,1
98,6641,2023-05-11 17:50:00,3720,34,-3.674075946,40.48063978,52,clear-day,1
99,6641,2023-05-11 17:55:00,3060,26,-3.674075946,40.48063978,62,partly-cloudy-day,1
100,6641,2023-05-11 18:00:00,3720,29,-3.674075946,40.48063978,57,partly-cloudy-day,1
101,6641,2023-05-11 18:05:00,4320,36,-3.674075946,40.48063978,43,partly-cloudy-day,1
102,6641,2023-05-11 18:10:00,4860,39,-3.674075946,40.48063978,52,partly-cloudy-day,1
103,6641,2023-05-11 18:15:00,3960,69,-3.674075946,40.48063978,55,partly-cloudy-day,1
104,6641,2023-05-11 18:20:00,3360,38,-3.674075946,40.48063978,59,partly-cloudy-day,1
105,6641,2023-05-11 18:25:00,4200,49,-3.674075946,40.48063978,56,cloudy,1
106,6641,2023-05-11 18:30:00,2820,32,-3.674075946,40.48063978,59,cloudy,1
107,6641,2023-05-11 18:35:00,2760,33,-3.674075946,40.48063978,58,cloudy,1
108,6641,2023-05-11 18:40:00,2640,39,-3.674075946,40.48063978,54,partly-cloudy-day,1
109,6641,2023-05-11 18:45:00,4320,40,-3.674075946,40.48063978,52,partly-cloudy-day,1
110,6641,2023-05-11 18:50:00,3660,32,-3.674075946,40.48063978,57,partly-cloudy-day,1
111,6641,2023-05-11 18:55:00,4740,43,-3.674075946,40.48063978,63,cloudy,1
112,6641,2023-05-11 19:00:00,4500,41,-3.674075946,40.48063978,52,cloudy,1
113,6641,2023-05-11 19:05:00,1800,25,-3.674075946,40.48063978,58,cloudy,1
114,6641,2023-05-11 19:10:00,3480,35,-3.674075946,40.48063978,60,cloudy,1
115,6641,2023-05-11 19:15:00,4800,42,-3.674075946,40.48063978,61,cloudy,1
116,6641,2023-05-11 19:20:00,4860,45,-3.674075946,40.48063978,57,cloudy,1
117,6641,2023-05-11 19:25:00,3540,30,-3.674075946,40.48063978,51,cloudy,1
118,6641,2023-05-11 19:30:00,4560,46,-3.674075946,40.48063978,55,cloudy,1
119,6641,2023-05-11 19:35:00,5220,42,-3.674075946,40.48063978,64,partly-cloudy-day,1
120,6641,2023-05-11 19:40:00,4560,49,-3.674075946,40.48063978,58,partly-cloudy-day,1
121,6641,2023-05-11 19:45:00,4620,68,-3.674075946,40.48063978,59,partly-cloudy-day,1
122,6641,2023-05-11 19:50:00,4800,73,-3.674075946,40.48063978,71,partly-cloudy-day,1
123,6641,2023-05-11 19:55:00,4500,74,-3.674075946,40.48063978,64,partly-cloudy-day,1
124,6641,2023-05-11 20:00:00,4140,60,-3.674075946,40.48063978,65,partly-cloudy-day,1
125,6641,2023-05-11 20:05:00,5460,64,-3.674075946,40.48063978,58,partly-cloudy-day,1
126,6641,2023-05-11 20:10:00,5280,69,-3.674075946,40.48063978,69,partly-cloudy-day,1
127,6641,2023-05-11 20:15:00,4740,46,-3.674075946,40.48063978,58,partly-cloudy-day,1
128,6641,2023-05-11 20:20:00,5280,51,-3.674075946,40.48063978,60,clear-day,1
129,6641,2023-05-11 20:25:00,4680,46,-3.674075946,40.48063978,58,clear-day,1
130,6641,2023-05-11 20:30:00,5280,54,-3.674075946,40.48063978,64,clear-day,0
131,6641,2023-05-11 20:35:00,4740,80,-3.674075946,40.48063978,62,clear-day,0
132,6641,2023-05-11 20:40:00,3900,79,-3.674075946,40.48063978,53,clear-day,0
133,6641,2023-05-11 20:45:00,4440,78,-3.674075946,40.48063978,86,clear-day,0
134,6641,2023-05-11 20:50:00,4680,76,-3.674075946,40.48063978,67,clear-day,0
135,6641,2023-05-11 20:55:00,4380,82,-3.674075946,40.48063978,66,clear-day,0
136,6641,2023-05-11 21:00:00,3120,85,-3.674075946,40.48063978,64,clear-day,0
137,6641,2023-05-11 21:05:00,3780,87,-3.674075946,40.48063978,82,clear-day,0
138,6641,2023-05-11 21:10:00,3900,83,-3.674075946,40.48063978,55,clear-day,0
139,6641,2023-05-11 21:15:00,3480,85,-3.674075946,40.48063978,65,clear-day,0
140,6641,2023-05-11 21:20:00,3780,85,-3.674075946,40.48063978,71,clear-day,0
141,6641,2023-05-11 21:25:00,4260,86,-3.674075946,40.48063978,56,clear-day,0
142,6641,2023-05-11 21:30:00,2640,84,-3.674075946,40.48063978,71,clear-day,0
143,6641,2023-05-11 21:35:00,3000,86,-3.674075946,40.48063978,75,clear-day,0
144,6641,2023-05-11 21:40:00,2940,88,-3.674075946,40.48063978,76,clear-day,0
145,6641,2023-05-11 21:45:00,2460,86,-3.674075946,40.48063978,69,clear-day,0
146,6641,2023-05-11 21:50:00,2580,88,-3.674075946,40.48063978,71,clear-day,0
147,6641,2023-05-11 21:55:00,1920,90,-3.674075946,40.48063978,75,clear-day,0
148,6641,2023-05-11 22:00:00,1980,91,-3.674075946,40.48063978,76,clear-day,0
149,6641,2023-05-11 22:05:00,1920,94,-3.674075946,40.48063978,73,clear-day,0
150,6641,2023-05-11 22:10:00,2880,92,-3.674075946,40.48063978,58,clear-day,0
151,6641,2023-05-11 22:15:00,3300,88,-3.674075946,40.48063978,77,clear-day,0
152,6641,2023-05-11 22:20:00,3600,88,-3.674075946,40.48063978,78,clear-day,0
153,6641,2023-05-11 22:25:00,1980,92,-3.674075946,40.48063978,80,clear-day,0
154,6641,2023-05-11 22:30:00,1980,89,-3.674075946,40.48063978,69,clear-day,0
155,6641,2023-05-11 22:35:00,2220,90,-3.674075946,40.48063978,78,clear-day,0
156,6641,2023-05-11 22:40:00,1620,91,-3.674075946,40.48063978,72,clear-day,0
157,6641,2023-05-11 22:45:00,1800,86,-3.674075946,40.48063978,76,clear-day,0
158,6641,2023-05-11 22:50:00,1200,90,-3.674075946,40.48063978,73,clear-day,0
159,6641,2023-05-11 22:55:00,1680,89,-3.674075946,40.48063978,74,clear-day,0
160,6641,2023-05-11 23:00:00,1500,92,-3.674075946,40.48063978,75,clear-day,0
161,6641,2023-05-11 23:05:00,1740,92,-3.674075946,40.48063978,71,clear-day,0
162,6641,2023-05-11 23:10:00,1500,90,-3.674075946,40.48063978,78,clear-day,0
163,6641,2023-05-11 23:15:00,1800,89,-3.674075946,40.48063978,67,clear-day,0
164,6641,2023-05-11 23:20:00,1620,92,-3.674075946,40.48063978,76,clear-day,0
165,6641,2023-05-11 23:25:00,1319,96,-3.674075946,40.48063978,76,clear-day,0
166,6641,2023-05-11 23:30:00,1440,94,-3.674075946,40.48063978,82,clear-day,0
167,6641,2023-05-11 23:35:00,960,91,-3.674075946,40.48063978,79,clear-day,0
168,6641,2023-05-11 23:40:00,1259,87,-3.674075946,40.48063978,83,clear-day,0
169,6641,2023-05-11 23:45:00,1500,84,-3.674075946,40.48063978,84,clear-day,0
170,6641,2023-05-11 23:50:00,1380,93,-3.674075946,40.48063978,71,clear-day,0
171,6641,2023-05-11 23:55:00,1080,91,-3.674075946,40.48063978,73,clear-day,0
172,6641,2023-05-11 00:00:00,1140,92,-3.674075946,40.48063978,86,clear-day,0
173,6641,2023-05-11 00:05:00,1020,90,-3.674075946,40.48063978,66,clear-day,0
174,6641,2023-05-11 00:10:00,1020,92,-3.674075946,40.48063978,63,clear-day,0
175,6641,2023-05-11 00:15:00,1200,90,-3.674075946,40.48063978,86,clear-day,0
176,6641,2023-05-11 00:20:00,1140,94,-3.674075946,40.48063978,96,clear-day,0
177,6641,2023-05-11 00:25:00,840,94,-3.674075946,40.48063978,58,clear-day,0
178,6641,2023-05-11 00:30:00,780,92,-3.674075946,40.48063978,66,clear-day,0
179,6641,2023-05-11 00:35:00,840,95,-3.674075946,40.48063978,60,clear-night,0
180,6641,2023-05-11 00:40:00,900,90,-3.674075946,40.48063978,59,clear-night,0
181,6641,2023-05-11 00:45:00,540,91,-3.674075946,40.48063978,64,clear-night,0
182,6641,2023-05-11 00:50:00,420,95,-3.674075946,40.48063978,57,clear-night,0
183,6641,2023-05-11 00:55:00,180,93,-3.674075946,40.48063978,62,clear-night,0
184,6641,2023-05-11 01:00:00,540,92,-3.674075946,40.48063978,58,partly-cloudy-night,0
185,6641,2023-05-11 01:05:00,420,96,-3.674075946,40.48063978,59,partly-cloudy-night,0
186,6641,2023-05-11 01:10:00,720,91,-3.674075946,40.48063978,56,partly-cloudy-night,0
187,6641,2023-05-11 01:15:00,420,94,-3.674075946,40.48063978,58,partly-cloudy-night,0
188,6641,2023-05-11 01:20:00,300,88,-3.674075946,40.48063978,52,partly-cloudy-night,0
189,6641,2023-05-11 01:25:00,240,90,-3.674075946,40.48063978,57,partly-cloudy-night,0
190,6641,2023-05-11 01:30:00,120,76,-3.674075946,40.48063978,55,partly-cloudy-night,0
191,6641,2023-05-11 01:35:00,240,86,-3.674075946,40.48063978,52,partly-cloudy-night,0
192,6641,2023-05-11 01:40:00,240,90,-3.674075946,40.48063978,57,partly-cloudy-night,0
193,6641,2023-05-11 01:45:00,120,86,-3.674075946,40.48063978,53,partly-cloudy-night,0
194,6641,2023-05-11 01:50:00,180,94,-3.674075946,40.48063978,61,partly-cloudy-night,0
195,6641,2023-05-11 01:55:00,240,97,-3.674075946,40.48063978,49,partly-cloudy-night,0
196,6641,2023-05-11 02:00:00,180,92,-3.674075946,40.48063978,60,partly-cloudy-night,0
197,6641,2023-05-11 02:05:00,120,90,-3.674075946,40.48063978,56,clear-night,0
198,6641,2023-05-11 02:10:00,300,94,-3.674075946,40.48063978,60,clear-night,0
199,6641,2023-05-11 02:15:00,240,80,-3.674075946,40.48063978,54,clear-night,0
200,6641,2023-05-11 02:20:00,120,97,-3.674075946,40.48063978,44,clear-night,0
201,6641,2023-05-11 02:25:00,340,96,-3.674075946,40.48063978,36,clear-night,0
202,6641,2023-05-11 02:30:00,240,96,-3.674075946,40.48063978,52,clear-night,0
203,6641,2023-05-11 02:35:00,120,96,-3.674075946,40.48063978,36,clear-night,0
204,6641,2023-05-11 02:40:00,340,91,-3.674075946,40.48063978,36,clear-night,0
205,6641,2023-05-11 02:45:00,120,102,-3.674075946,40.48063978,39,clear-night,0
206,6641,2023-05-11 02:50:00,220,94,-3.674075946,40.48063978,36,clear-night,0
207,6641,2023-05-11 02:55:00,120,89,-3.674075946,40.48063978,23,clear-night,0
208,6641,2023-05-11 03:00:00,120,95,-3.674075946,40.48063978,43,clear-night,0
209,6641,2023-05-11 03:05:00,220,93,-3.674075946,40.48063978,36,clear-night,0
210,6641,2023-05-11 03:10:00,60,83,-3.674075946,40.48063978,33,clear-night,0
211,6641,2023-05-11 03:15:00,180,96,-3.674075946,40.48063978,4,clear-night,0
212,6641,2023-05-11 03:20:00,120,82,-3.674075946,40.48063978,41,clear-night,0
213,6641,2023-05-11 03:25:00,120,90,-3.674075946,40.48063978,3,clear-night,0
214,6641,2023-05-11 03:30:00,120,99,-3.674075946,40.48063978,3,clear-night,0
215,6641,2023-05-11 03:35:00,180,93,-3.674075946,40.48063978,3,clear-night,0
216,6641,2023-05-11 03:40:00,120,97,-3.674075946,40.48063978,3,clear-night,0
217,6641,2023-05-11 03:45:00,60,76,-3.674075946,40.48063978,23,clear-night,0
218,6641,2023-05-11 03:50:00,60,76,-3.674075946,40.48063978,4,clear-night,0
219,6641,2023-05-11 03:55:00,120,90,-3.674075946,40.48063978,3,clear-night,0
220,6641,2023-05-11 04:00:00,60,95,-3.674075946,40.48063978,3,clear-night,0
221,6641,2023-05-11 04:05:00,60,116,-3.674075946,40.48063978,4,clear-night,0
222,6641,2023-05-11 04:10:00,420,92,-3.674075946,40.48063978,4,clear-night,0
223,6641,2023-05-11 04:15:00,180,96,-3.674075946,40.48063978,3,clear-night,0
224,6641,2023-05-11 04:20:00,180,81,-3.674075946,40.48063978,13,clear-night,0
225,6641,2023-05-11 04:25:00,300,100,-3.674075946,40.48063978,3,clear-night,0
226,6641,2023-05-11 04:30:00,60,104,-3.674075946,40.48063978,3,clear-night,0
227,6641,2023-05-11 04:35:00,60,109,-3.674075946,40.48063978,3,clear-night,0
228,6641,2023-05-11 04:40:00,60,110,-3.674075946,40.48063978,8,clear-night,0
229,6641,2023-05-11 04:45:00,180,94,-3.674075946,40.48063978,3,clear-night,0
230,6641,2023-05-11 04:50:00,300,88,-3.674075946,40.48063978,4,clear-night,0
231,6641,2023-05-11 04:55:00,60,86,-3.674075946,40.48063978,6,clear-night,0
232,6641,2023-05-11 05:00:00,420,95,-3.674075946,40.48063978,3,clear-night,0
233,6641,2023-05-11 05:05:00,240,92,-3.674075946,40.48063978,6,clear-night,0
234,6641,2023-05-11 05:10:00,60,90,-3.674075946,40.48063978,1,clear-night,0
235,6641,2023-05-11 05:15:00,360,85,-3.674075946,40.48063978,11,clear-night,0
236,6641,2023-05-11 05:20:00,360,89,-3.674075946,40.48063978,5,clear-night,0
237,6641,2023-05-11 05:25:00,420,93,-3.674075946,40.48063978,4,partly-cloudy-night,0
238,6641,2023-05-11 05:30:00,240,86,-3.674075946,40.48063978,9,partly-cloudy-night,0
239,6641,2023-05-11 05:35:00,960,90,-3.674075946,40.48063978,9,partly-cloudy-night,0
240,6641,2023-05-11 05:40:00,540,94,-3.674075946,40.48063978,10,partly-cloudy-night,0
241,6641,2023-05-11 05:45:00,900,88,-3.674075946,40.48063978,16,partly-cloudy-night,0
242,6641,2023-05-11 05:50:00,1080,93,-3.674075946,40.48063978,24,partly-cloudy-night,0
243,6641,2023-05-11 05:55:00,540,92,-3.674075946,40.48063978,21,partly-cloudy-night,0
244,6641,2023-05-11 06:00:00,960,92,-3.674075946,40.48063978,14,clear-night,0
245,6641,2023-05-11 06:05:00,1020,92,-3.674075946,40.48063978,11,clear-night,0
246,6641,2023-05-11 06:10:00,1680,96,-3.674075946,40.48063978,18,clear-night,0
247,6641,2023-05-11 06:15:00,1259,94,-3.674075946,40.48063978,13,clear-night,0
248,6641,2023-05-11 06:20:00,1140,94,-3.674075946,40.48063978,10,clear-night,0
249,6641,2023-05-11 06:25:00,1020,89,-3.674075946,40.48063978,12,clear-night,0
250,6641,2023-05-11 06:30:00,1860,93,-3.674075946,40.48063978,16,partly-cloudy-night,0
251,6641,2023-05-11 06:35:00,1980,91,-3.674075946,40.48063978,16,partly-cloudy-night,0
252,6641,2023-05-11 06:40:00,2400,89,-3.674075946,40.48063978,49,partly-cloudy-night,0
253,6641,2023-05-11 06:45:00,3420,91,-3.674075946,40.48063978,22,partly-cloudy-night,0
254,6641,2023-05-11 06:50:00,2940,90,-3.674075946,40.48063978,56,partly-cloudy-night,0
255,6641,2023-05-11 06:55:00,3780,89,-3.674075946,40.48063978,18,partly-cloudy-night,0
256,6641,2023-05-11 07:00:00,3060,89,-3.674075946,40.48063978,55,partly-cloudy-night,0
257,6641,2023-05-11 07:05:00,4140,88,-3.674075946,40.48063978,18,partly-cloudy-night,1
258,6641,2023-05-11 07:10:00,4440,87,-3.674075946,40.48063978,17,partly-cloudy-night,1
259,6641,2023-05-11 07:15:00,3240,91,-3.674075946,40.48063978,49,partly-cloudy-night,1
260,6641,2023-05-11 07:20:00,4380,85,-3.674075946,40.48063978,16,partly-cloudy-night,1
261,6641,2023-05-11 07:45:00,6840,68,-3.674075946,40.48063978,52,partly-cloudy-night,1
262,6641,2023-05-11 07:50:00,6480,74,-3.674075946,40.48063978,44,partly-cloudy-night,1
263,6641,2023-05-11 07:55:00,6960,75,-3.674075946,40.48063978,45,partly-cloudy-night,1
264,6641,2023-05-11 08:00:00,7020,76,-3.674075946,40.48063978,46,partly-cloudy-night,1
265,6641,2023-05-11 08:05:00,6540,76,-3.674075946,40.48063978,35,partly-cloudy-night,1
266,6641,2023-05-11 08:10:00,6480,72,-3.674075946,40.48063978,39,partly-cloudy-night,1
267,6641,2023-05-11 08:15:00,6600,70,-3.674075946,40.48063978,44,partly-cloudy-night,1
268,6641,2023-05-11 08:20:00,6180,73,-3.674075946,40.48063978,56,partly-cloudy-night,1
269,6641,2023-05-11 08:25:00,6360,75,-3.674075946,40.48063978,73,partly-cloudy-night,1
270,6641,2023-05-11 08:30:00,5880,78,-3.674075946,40.48063978,39,partly-cloudy-night,1
271,6641,2023-05-11 08:35:00,5280,84,-3.674075946,40.48063978,45,partly-cloudy-night,1
272,6641,2023-05-11 08:40:00,6420,73,-3.674075946,40.48063978,51,partly-cloudy-night,1
273,6641,2023-05-11 08:45:00,6480,76,-3.674075946,40.48063978,58,partly-cloudy-night,1
274,6641,2023-05-11 08:50:00,6600,71,-3.674075946,40.48063978,47,partly-cloudy-night,1
275,6641,2023-05-11 08:55:00,6060,82,-3.674075946,40.48063978,56,partly-cloudy-night,1
276,6641,2023-05-11 09:00:00,6900,77,-3.674075946,40.48063978,56,partly-cloudy-night,1
277,6641,2023-05-11 09:05:00,6000,81,-3.674075946,40.48063978,48,partly-cloudy-night,1
278,6641,2023-05-11 09:10:00,5820,80,-3.674075946,40.48063978,47,partly-cloudy-night,1
279,6641,2023-05-11 09:15:00,5580,77,-3.674075946,40.48063978,50,partly-cloudy-night,1
280,6641,2023-05-11 09:20:00,5520,78,-3.674075946,40.48063978,51,partly-cloudy-night,1
281,6641,2023-05-11 09:25:00,5160,80,-3.674075946,40.48063978,62,partly-cloudy-night,1
282,6641,2023-05-11 07:40:00,840,94,-3.674075946,40.48063978,9,clear-night,0
283,6641,2023-05-11 07:45:00,960,95,-3.674075946,40.48063978,9,clear-night,0
284,6641,2023-05-11 07:50:00,780,97,-3.674075946,40.48063978,10,clear-night,0
285,6641,2023-05-11 07:55:00,1020,99,-3.674075946,40.48063978,13,clear-night,0
286,6641,2023-05-11 08:00:00,660,98,-3.674075946,40.48063978,10,clear-night,0
287,6641,2023-05-11 08:05:00,960,91,-3.674075946,40.48063978,15,clear-night,0
288,6641,2023-05-11 08:10:00,1080,93,-3.674075946,40.48063978,13,clear-night,0
289,6641,2023-05-11 08:15:00,1380,96,-3.674075946,40.48063978,20,clear-night,0
290,6641,2023-05-11 08:20:00,1020,105,-3.674075946,40.48063978,9,clear-night,0
291,6641,2023-05-11 08:25:00,780,92,-3.674075946,40.48063978,13,clear-night,0
292,6641,2023-05-11 08:30:00,780,90,-3.674075946,40.48063978,14,clear-night,0
293,6641,2023-05-11 08:35:00,1560,97,-3.674075946,40.48063978,20,clear-night,0
294,6641,2023-05-11 08:40:00,1500,92,-3.674075946,40.48063978,24,clear-night,0
295,6641,2023-05-11 08:45:00,1319,100,-3.674075946,40.48063978,19,clear-night,0
296,6641,2023-05-11 08:50:00,1680,98,-3.674075946,40.48063978,20,clear-night,0
297,6641,2023-05-11 08:55:00,1620,93,-3.674075946,40.48063978,24,clear-night,0
298,6641,2023-05-11 09:00:00,1200,99,-3.674075946,40.48063978,19,clear-night,0
299,6641,2023-05-11 09:05:00,1440,94,-3.674075946,40.48063978,21,clear-night,0
300,6641,2023-05-11 09:10:00,1440,94,-3.674075946,40.48063978,20,partly-cloudy-night,0
